  47   5 0.01359879
  48   5 0.01363245
  49   5 0.01365266
  50   5 0.01365940
  51   5 0.01365265
  52   5 0.01363243
  53   5 0.01359876
  54   5 0.01355167
  55   5 0.01349120
  56   5 0.01341742
  57   5 0.01333040
  58   5 0.01323022
  59   5 0.01311699
  60   5 0.01299081
  61   5 0.01285181
  62   5 0.01270013
  63   5 0.01253591
  64   5 0.01235932
  65   5 0.01217054
  66   5 0.01196974
  67   5 0.01175714
  68   5 0.01153293
  69   5 0.01129734
  70   5 0.01105060
  71   5 0.01079295
  72   5 0.01052465
  73   5 0.01024597
  74   5 0.00995718
  75   5 0.00965856
  76   5 0.00935041
  77   5 0.00903303
  78   5 0.00870673
  79   5 0.00837185
  80   5 0.00802870
  81   5 0.00767763
  82   5 0.00731898
  83   5 0.00695311
  84   5 0.00658038
  85   5 0.00620116
  86   5 0.00581581
  87   5 0.00542473
  88   5 0.00502829
  89   5 0.00462689
  90   5 0.00422093
  91   5 0.00381080
  92   5 0.00339691
  93   5 0.00297966
  94   5 0.00255948
  95   5 0.00213677
  96   5 0.00171195
  97   5 0.00128544
  98   5 0.00085767
  99   5 0.00042905
   1   6 0.00051580
   2   6 0.00103109
   3   6 0.00154536
   4   6 0.00205810
   5   6 0.00256882
   6   6 0.00307700
   7   6 0.00358214
   8   6 0.00408375
   9   6 0.00458133
  10   6 0.00507438
  11   6 0.00556243
  12   6 0.00604499
  13   6 0.00652159
  14   6 0.00699174
  15   6 0.00745500
  16   6 0.00791090
  17   6 0.00835899
  18   6 0.00879883
  19   6 0.00922999
  20   6 0.00965204
  21   6 0.01006457
  22   6 0.01046716
  23   6 0.01085942
  24   6 0.01124096
  25   6 0.01161141
  26   6 0.01197041
  27   6 0.01231758
  28   6 0.01265260
  29   6 0.01297514
  30   6 0.01328487
  31   6 0.01358149
  32   6 0.01386470
  33   6 0.01413424
  34   6 0.01438982
  35   6 0.01463120
  36   6 0.01485814
  37   6 0.01507042
  38   6 0.01526783
  39   6 0.01545017
  40   6 0.01561726
  41   6 0.01576893
  42   6 0.01590505
  43   6 0.01602547
  44   6 0.01613007
  45   6 0.01621876
  46   6 0.01629144
  47   6 0.01634804
  48   6 0.01638851
  49   6 0.01641280
  50   6 0.01642090
  51   6 0.01641279
  52   6 0.01638848
  53   6 0.01634800
  54   6 0.01629139
  55   6 0.01621870
  56   6 0.01613000
  57   6 0.01602539
  58   6 0.01590496
  59   6 0.01576883
  60   6 0.01561714
  61   6 0.01545004
  62   6 0.01526769
  63   6 0.01507028
  64   6 0.01485799
  65   6 0.01463104
  66   6 0.01438965
  67   6 0.01413406
  68   6 0.01386452
  69   6 0.01358130
  70   6 0.01328468
  71   6 0.01297495
  72   6 0.01265241
  73   6 0.01231739
  74   6 0.01197021
  75   6 0.01161121
  76   6 0.01124076
  77   6 0.01085922
  78   6 0.01046696
  79   6 0.01006437
  80   6 0.00965185
  81   6 0.00922980
  82   6 0.00879865
  83   6 0.00835881
  84   6 0.00791073
  85   6 0.00745484
  86   6 0.00699159
  87   6 0.00652144
  88   6 0.00604485
  89   6 0.00556230
  90   6 0.00507427
  91   6 0.00458122
  92   6 0.00408365
  93   6 0.00358206
  94   6 0.00307692
  95   6 0.00256876
  96   6 0.00205805
  97   6 0.00154532
  98   6 0.00103106
  99   6 0.00051579
   1   7 0.00060305
   2   7 0.00120550
   3   7 0.00180677
   4   7 0.00240625
   5   7 0.00300335
   6   7 0.00359750
   7   7 0.00418809
   8   7 0.00477455
   9   7 0.00535629
  10   7 0.00593275
  11   7 0.00650336
  12   7 0.00706754
  13   7 0.00762476
  14   7 0.00817444
  15   7 0.00871606
  16   7 0.00924908
  17   7 0.00977297
  18   7 0.01028722
  19   7 0.01079131
  20   7 0.01128475
  21   7 0.01176706
  22   7 0.01223775
  23   7 0.01269636
  24   7 0.01314245
  25   7 0.01357556
  26   7 0.01399528
  27   7 0.01440119
  28   7 0.01479288
  29   7 0.01516997
  30   7 0.01553210
  31   7 0.01587889
  32   7 0.01621001
  33   7 0.01652514
  34   7 0.01682395
  35   7 0.01710617
  36   7 0.01737150
  37   7 0.01761969
  38   7 0.01785048
  39   7 0.01806367
  40   7 0.01825902
  41   7 0.01843636
  42   7 0.01859550
  43   7 0.01873629
  44   7 0.01885859
  45   7 0.01896227
  46   7 0.01904725
  47   7 0.01911342
  48   7 0.01916073
  49   7 0.01918914
  50   7 0.01919860
  51   7 0.01918912
  52   7 0.01916071
  53   7 0.01911338
  54   7 0.01904719
  55   7 0.01896220
  56   7 0.01885850
  57   7 0.01873619
  58   7 0.01859539
  59   7 0.01843623
  60   7 0.01825889
  61   7 0.01806352
  62   7 0.01785033
  63   7 0.01761952
  64   7 0.01737132
  65   7 0.01710598
  66   7 0.01682376
  67   7 0.01652493
  68   7 0.01620980
  69   7 0.01587867
  70   7 0.01553187
  71   7 0.01516975
  72   7 0.01479265
  73   7 0.01440095
  74   7 0.01399505
  75   7 0.01357533
  76   7 0.01314221
  77   7 0.01269613
  78   7 0.01223752
  79   7 0.01176683
  80   7 0.01128453
  81   7 0.01079109
  82   7 0.01028700
  83   7 0.00977276
  84   7 0.00924888
  85   7 0.00871587
  86   7 0.00817426
  87   7 0.00762458
  88   7 0.00706738
  89   7 0.00650320
  90   7 0.00593261
  91   7 0.00535616
  92   7 0.00477443
  93   7 0.00418798
  94   7 0.00359741
  95   7 0.00300328
  96   7 0.00240619
  97   7 0.00180672
  98   7 0.00120547
  99   7 0.00060303
   1   8 0.00069089
   2   8 0.00138111
   3   8 0.00206996
   4   8 0.00275676
   5   8 0.00344085
   6   8 0.00412154
   7   8 0.00479816
   8   8 0.00547005
   9   8 0.00613654
  10   8 0.00679697
  11   8 0.00745070
  12   8 0.00809707
  13   8 0.00873545
  14   8 0.00936521
  15   8 0.00998573
  16   8 0.01059639
  17   8 0.01119660
  18   8 0.01178575
  19   8 0.01236327
  20   8 0.01292860
  21   8 0.01348116
  22   8 0.01402042
  23   8 0.01454584
  24   8 0.01505691
  25   8 0.01555311
  26   8 0.01603397
  27   8 0.01649900
  28   8 0.01694775
  29   8 0.01737978
  30   8 0.01779465
  31   8 0.01819196
  32   8 0.01857132
  33   8 0.01893235
  34   8 0.01927469
  35   8 0.01959802
  36   8 0.01990200
  37   8 0.02018634
  38   8 0.02045076
  39   8 0.02069499
  40   8 0.02091881
  41   8 0.02112197
  42   8 0.02130430
  43   8 0.02146560
  44   8 0.02160571
  45   8 0.02172450
  46   8 0.02182185
  47   8 0.02189767
  48   8 0.02195187
  49   8 0.02198441
  50   8 0.02199526
  51   8 0.02198440
  52   8 0.02195184
  53   8 0.02189762
  54   8 0.02182178
  55   8 0.02172442
  56   8 0.02160561
  57   8 0.02146548
  58   8 0.02130417
  59   8 0.02112183
  60   8 0.02091865
  61   8 0.02069482
  62   8 0.02045057
  63   8 0.02018614
  64   8 0.01990179
  65   8 0.01959780
  66   8 0.01927447
  67   8 0.01893211
  68   8 0.01857107
  69   8 0.01819171
  70   8 0.01779439
  71   8 0.01737952
  72   8 0.01694749
  73   8 0.01649873
  74   8 0.01603370
  75   8 0.01555284
  76   8 0.01505663
  77   8 0.01454557
  78   8 0.01402015
  79   8 0.01348090
  80   8 0.01292834
  81   8 0.01236302
  82   8 0.01178550
  83   8 0.01119636
  84   8 0.01059616
  85   8 0.00998551
  86   8 0.00936500
  87   8 0.00873525
  88   8 0.00809688
  89   8 0.00745052
  90   8 0.00679681
  91   8 0.00613639
  92   8 0.00546992
  93   8 0.00479805
  94   8 0.00412144
  95   8 0.00344077
  96   8 0.00275670
  97   8 0.00206991
  98   8 0.00138107
  99   8 0.00069088
   1   9 0.00077942
   2   9 0.00155808
   3   9 0.00233519
   4   9 0.00311000
   5   9 0.00388174
   6   9 0.00464965
   7   9 0.00541298
   8   9 0.00617096
   9   9 0.00692285
  10   9 0.00766790
  11   9 0.00840539
  12   9 0.00913459
  13   9 0.00985477
  14   9 0.01056522
  15   9 0.01126525
  16   9 0.01195416
  17   9 0.01263127
  18   9 0.01329592
  19   9 0.01394744
  20   9 0.01458520
  21   9 0.01520857
  22   9 0.01581692
  23   9 0.01640967
  24   9 0.01698622
  25   9 0.01754601
  26   9 0.01808848
  27   9 0.01861310
  28   9 0.01911935
  29   9 0.01960673
  30   9 0.02007477
  31   9 0.02052299
  32   9 0.02095095
  33   9 0.02135824
  34   9 0.02174446
  35   9 0.02210921
  36   9 0.02245214
  37   9 0.02277291
  38   9 0.02307121
  39   9 0.02334675
  40   9 0.02359924
  41   9 0.02382844
  42   9 0.02403412
  43   9 0.02421609
  44   9 0.02437415
  45   9 0.02450817
  46   9 0.02461799
  47   9 0.02470352
  48   9 0.02476467
  49   9 0.02480138
  50   9 0.02481362
  51   9 0.02480136
  52   9 0.02476463
  53   9 0.02470346
  54   9 0.02461792
  55   9 0.02450807
  56   9 0.02437404
  57   9 0.02421596
  58   9 0.02403398
  59   9 0.02382827
  60   9 0.02359906
  61   9 0.02334655
  62   9 0.02307101
  63   9 0.02277269
  64   9 0.02245190
  65   9 0.02210896
  66   9 0.02174420
  67   9 0.02135798
  68   9 0.02095068
  69   9 0.02052270
  70   9 0.02007447
  71   9 0.01960644
  72   9 0.01911905
  73   9 0.01861280
  74   9 0.01808817
  75   9 0.01754570
  76   9 0.01698591
  77   9 0.01640936
  78   9 0.01581662
  79   9 0.01520827
  80   9 0.01458491
  81   9 0.01394715
  82   9 0.01329564
  83   9 0.01263100
  84   9 0.01195390
  85   9 0.01126500
  86   9 0.01056498
  87   9 0.00985454
  88   9 0.00913437
  89   9 0.00840519
  90   9 0.00766772
  91   9 0.00692268
  92   9 0.00617081
  93   9 0.00541284
  94   9 0.00464954
  95   9 0.00388165
  96   9 0.00310992
  97   9 0.00233513
  98   9 0.00155804
  99   9 0.00077940
   1  10 0.00086872
   2  10 0.00173658
   3  10 0.00260273
   4  10 0.00346631
   5  10 0.00432647
   6  10 0.00518236
   7  10 0.00603313
   8  10 0.00687795
   9  10 0.00771598
  10  10 0.00854640
  11  10 0.00936838
  12  10 0.01018112
  13  10 0.01098381
  14  10 0.01177566
  15  10 0.01255589
  16  10 0.01332372
  17  10 0.01407841
  18  10 0.01481921
  19  10 0.01554537
  20  10 0.01625620
  21  10 0.01695098
  22  10 0.01762904
  23  10 0.01828969
  24  10 0.01893230
  25  10 0.01955622
  26  10 0.02016084
  27  10 0.02074557
  28  10 0.02130982
  29  10 0.02185304
  30  10 0.02237469
  31  10 0.02287427
  32  10 0.02335126
  33  10 0.02380522
  34  10 0.02423568
  35  10 0.02464222
  36  10 0.02502444
  37  10 0.02538196
  38  10 0.02571444
  39  10 0.02602154
  40  10 0.02630296
  41  10 0.02655842
  42  10 0.02678767
  43  10 0.02699048
  44  10 0.02716665
  45  10 0.02731602
  46  10 0.02743843
  47  10 0.02753376
  48  10 0.02760191
  49  10 0.02764283
  50  10 0.02765647
  51  10 0.02764281
  52  10 0.02760187
  53  10 0.02753369
  54  10 0.02743834
  55  10 0.02731591
  56  10 0.02716653
  57  10 0.02699033
  58  10 0.02678750
  59  10 0.02655823
  60  10 0.02630275
  61  10 0.02602132
  62  10 0.02571421
  63  10 0.02538171
  64  10 0.02502417
  65  10 0.02464194
  66  10 0.02423539
  67  10 0.02380492
  68  10 0.02335095
  69  10 0.02287395
  70  10 0.02237437
  71  10 0.02185271
  72  10 0.02130948
  73  10 0.02074523
  74  10 0.02016050
  75  10 0.01955587
  76  10 0.01893195
  77  10 0.01828935
  78  10 0.01762870
  79  10 0.01695065
  80  10 0.01625587
  81  10 0.01554505
  82  10 0.01481889
  83  10 0.01407811
  84  10 0.01332343
  85  10 0.01255560
  86  10 0.01177539
  87  10 0.01098355
  88  10 0.01018088
  89  10 0.00936816
  90  10 0.00854619
  91  10 0.00771579
  92  10 0.00687778
  93  10 0.00603298
  94  10 0.00518223
  95  10 0.00432636
  96  10 0.00346622
  97  10 0.00260266
  98  10 0.00173654
  99  10 0.00086870
   1  11 0.00095887
   2  11 0.00191680
   3  11 0.00287284
   4  11 0.00382604
   5  11 0.00477546
   6  11 0.00572017
   7  11 0.00665924
   8  11 0.00759173
   9  11 0.00851674
  10  11 0.00943333
  11  11 0.01034062
  12  11 0.01123770
  13  11 0.01212369
  14  11 0.01299772
  15  11 0.01385892
  16  11 0.01470644
  17  11 0.01553945
  18  11 0.01635712
  19  11 0.01715865
  20  11 0.01794324
  21  11 0.01871013
  22  11 0.01945855
  23  11 0.02018777
  24  11 0.02089706
  25  11 0.02158574
  26  11 0.02225310
  27  11 0.02289851
  28  11 0.02352132
  29  11 0.02412091
  30  11 0.02469670
  31  11 0.02524812
  32  11 0.02577462
  33  11 0.02627568
  34  11 0.02675082
  35  11 0.02719955
  36  11 0.02762143
  37  11 0.02801606
  38  11 0.02838304
  39  11 0.02872201
  40  11 0.02903263
  41  11 0.02931460
  42  11 0.02956765
  43  11 0.02979151
  44  11 0.02998597
  45  11 0.03015083
  46  11 0.03028594
  47  11 0.03039116
  48  11 0.03046639
  49  11 0.03051156
  50  11 0.03052661
  51  11 0.03051153
  52  11 0.03046635
  53  11 0.03039109
  54  11 0.03028585
  55  11 0.03015071
  56  11 0.02998582
  57  11 0.02979134
  58  11 0.02956746
  59  11 0.02931440
  60  11 0.02903241
  61  11 0.02872177
  62  11 0.02838278
  63  11 0.02801578
  64  11 0.02762114
  65  11 0.02719924
  66  11 0.02675049
  67  11 0.02627535
  68  11 0.02577427
  69  11 0.02524776
  70  11 0.02469634
  71  11 0.02412054
  72  11 0.02352094
  73  11 0.02289813
  74  11 0.02225272
  75  11 0.02158535
  76  11 0.02089668
  77  11 0.02018738
  78  11 0.01945817
  79  11 0.01870975
  80  11 0.01794287
  81  11 0.01715829
  82  11 0.01635677
  83  11 0.01553910
  84  11 0.01470611
  85  11 0.01385860
  86  11 0.01299742
  87  11 0.01212341
  88  11 0.01123743
  89  11 0.01034037
  90  11 0.00943310
  91  11 0.00851653
  92  11 0.00759154
  93  11 0.00665907
  94  11 0.00572003
  95  11 0.00477534
  96  11 0.00382594
  97  11 0.00287276
  98  11 0.00191675
  99  11 0.00095885
   1  12 0.00104997
   2  12 0.00209891
   3  12 0.00314578
   4  12 0.00418954
   5  12 0.00522917
   6  12 0.00626364
   7  12 0.00729192
   8  12 0.00831301
   9  12 0.00932589
  10  12 0.01032957
  11  12 0.01132306
  12  12 0.01230537
  13  12 0.01327554
  14  12 0.01423261
  15  12 0.01517563
  16  12 0.01610367
  17  12 0.01701582
  18  12 0.01791118
  19  12 0.01878886
  20  12 0.01964799
  21  12 0.02048774
  22  12 0.02130727
  23  12 0.02210577
  24  12 0.02288245
  25  12 0.02363655
  26  12 0.02436733
  27  12 0.02507405
  28  12 0.02575603
  29  12 0.02641259
  30  12 0.02704309
  31  12 0.02764689
  32  12 0.02822341
  33  12 0.02877208
  34  12 0.02929236
  35  12 0.02978372
  36  12 0.03024569
  37  12 0.03067781
  38  12 0.03107966
  39  12 0.03145083
  40  12 0.03179096
  41  12 0.03209972
  42  12 0.03237681
  43  12 0.03262193
  44  12 0.03283487
  45  12 0.03301540
  46  12 0.03316335
  47  12 0.03327857
  48  12 0.03336094
  49  12 0.03341040
  50  12 0.03342688
  51  12 0.03341037
  52  12 0.03336089
  53  12 0.03327849
  54  12 0.03316324
  55  12 0.03301527
  56  12 0.03283471
  57  12 0.03262175
  58  12 0.03237660
  59  12 0.03209950
  60  12 0.03179072
  61  12 0.03145056
  62  12 0.03107937
  63  12 0.03067750
  64  12 0.03024536
  65  12 0.02978338
  66  12 0.02929200
  67  12 0.02877171
  68  12 0.02822303
  69  12 0.02764650
  70  12 0.02704268
  71  12 0.02641218
  72  12 0.02575561
  73  12 0.02507363
  74  12 0.02436690
  75  12 0.02363612
  76  12 0.02288202
  77  12 0.02210534
  78  12 0.02130685
  79  12 0.02048732
  80  12 0.01964758
  81  12 0.01878845
  82  12 0.01791078
  83  12 0.01701544
  84  12 0.01610330
  85  12 0.01517527
  86  12 0.01423227
  87  12 0.01327522
  88  12 0.01230507
  89  12 0.01132278
  90  12 0.01032932
  91  12 0.00932566
  92  12 0.00831280
  93  12 0.00729173
  94  12 0.00626347
  95  12 0.00522903
  96  12 0.00418943
  97  12 0.00314570
  98  12 0.00209886
  99  12 0.00104995
   1  13 0.00114211
   2  13 0.00228310
   3  13 0.00342183
   4  13 0.00455718
   5  13 0.00568804
   6  13 0.00681328
   7  13 0.00793180
   8  13 0.00904249
   9  13 0.01014426
  10  13 0.01123601
  11  13 0.01231668
  12  13 0.01338519
  13  13 0.01444049
  14  13 0.01548154
  15  13 0.01650731
  16  13 0.01751679
  17  13 0.01850898
  18  13 0.01948291
  19  13 0.02043761
  20  13 0.02137214
  21  13 0.02228557
  22  13 0.02317701
  23  13 0.02404558
  24  13 0.02489042
  25  13 0.02571070
  26  13 0.02650560
  27  13 0.02727434
  28  13 0.02801616
  29  13 0.02873034
  30  13 0.02941616
  31  13 0.03007295
  32  13 0.03070006
  33  13 0.03129688
  34  13 0.03186280
  35  13 0.03239729
  36  13 0.03289979
  37  13 0.03336983
  38  13 0.03380694
  39  13 0.03421069
  40  13 0.03458067
  41  13 0.03491652
  42  13 0.03521792
  43  13 0.03548456
  44  13 0.03571618
  45  13 0.03591255
  46  13 0.03607348
  47  13 0.03619881
  48  13 0.03628841
  49  13 0.03634221
  50  13 0.03636013
  51  13 0.03634218
  52  13 0.03628836
  53  13 0.03619872
  54  13 0.03607336
  55  13 0.03591241
  56  13 0.03571601
  57  13 0.03548436
  58  13 0.03521769
  59  13 0.03491627
  60  13 0.03458040
  61  13 0.03421039
  62  13 0.03380662
  63  13 0.03336950
  64  13 0.03289944
  65  13 0.03239691
  66  13 0.03186241
  67  13 0.03129647
  68  13 0.03069964
  69  13 0.03007251
  70  13 0.02941571
  71  13 0.02872988
  72  13 0.02801570
  73  13 0.02727387
  74  13 0.02650513
  75  13 0.02571022
  76  13 0.02488995
  77  13 0.02404511
  78  13 0.02317655
  79  13 0.02228511
  80  13 0.02137168
  81  13 0.02043716
  82  13 0.01948248
  83  13 0.01850856
  84  13 0.01751639
