 epsilon =   9.99999993922529029E-009
 iteration:          500
 relative error =   5.49501557818211526E-004
 iteration:         1000
 relative error =   1.70323743169829037E-004
 iteration:         1500
 relative error =   6.12114540364069084E-005
 iteration:         2000
 relative error =   2.25384304266846509E-005
 iteration:         2500
 relative error =   8.35964535153492275E-006
 iteration:         3000
 relative error =   3.10882879600908660E-006
 iteration:         3500
 relative error =   1.15725940385589347E-006
 iteration:         4000
 relative error =   4.30946077248999775E-007
 iteration:         4500
 relative error =   1.60499662089030660E-007
 iteration:         5000
 relative error =   5.97788124169836941E-008
 iteration:         5500
 relative error =   2.22653038927788791E-008
 iteration:         5905
  38  22 0.11069361
  39  22 0.10307364
  40  22 0.09504688
  41  22 0.08664502
  42  22 0.07790122
  43  22 0.06884997
  44  22 0.05952700
  45  22 0.04996910
  46  22 0.04021400
  47  22 0.03030020
  48  22 0.02026681
  49  22 0.01015344
   1  23 0.01089756
   2  23 0.02175211
   3  23 0.03252081
   4  23 0.04316117
   5  23 0.05363119
   6  23 0.06388956
   7  23 0.07389578
   8  23 0.08361037
   9  23 0.09299498
  10  23 0.10201259
  11  23 0.11062760
  12  23 0.11880602
  13  23 0.12651556
  14  23 0.13372580
  15  23 0.14040829
  16  23 0.14653665
  17  23 0.15208669
  18  23 0.15703653
  19  23 0.16136660
  20  23 0.16505984
  21  23 0.16810166
  22  23 0.17048007
  23  23 0.17218566
  24  23 0.17321172
  25  23 0.17355419
  26  23 0.17321172
  27  23 0.17218566
  28  23 0.17048007
  29  23 0.16810166
  30  23 0.16505984
  31  23 0.16136660
  32  23 0.15703653
  33  23 0.15208669
  34  23 0.14653665
  35  23 0.14040829
  36  23 0.13372580
  37  23 0.12651556
  38  23 0.11880602
  39  23 0.11062760
  40  23 0.10201259
  41  23 0.09299498
  42  23 0.08361037
  43  23 0.07389578
  44  23 0.06388956
  45  23 0.05363119
  46  23 0.04316117
  47  23 0.03252081
  48  23 0.02175211
  49  23 0.01089756
   1  24 0.01168468
   2  24 0.02332325
   3  24 0.03486977
   4  24 0.04627868
   5  24 0.05750495
   6  24 0.06850427
   7  24 0.07923323
   8  24 0.08964950
   9  24 0.09971197
  10  24 0.10938091
  11  24 0.11861818
  12  24 0.12738732
  13  24 0.13565371
  14  24 0.14338475
  15  24 0.15054991
  16  24 0.15712092
  17  24 0.16307184
  18  24 0.16837920
  19  24 0.17302203
  20  24 0.17698203
  21  24 0.18024356
  22  24 0.18279376
  23  24 0.18462255
  24  24 0.18572272
  25  24 0.18608992
  26  24 0.18572272
  27  24 0.18462255
  28  24 0.18279376
  29  24 0.18024356
  30  24 0.17698203
  31  24 0.17302203
  32  24 0.16837920
  33  24 0.16307184
  34  24 0.15712092
  35  24 0.15054991
  36  24 0.14338475
  37  24 0.13565371
  38  24 0.12738732
  39  24 0.11861818
  40  24 0.10938091
  41  24 0.09971197
  42  24 0.08964950
  43  24 0.07923323
  44  24 0.06850427
  45  24 0.05750495
  46  24 0.04627868
  47  24 0.03486977
  48  24 0.02332325
  49  24 0.01168468
   1  25 0.01251792
   2  25 0.02498644
   3  25 0.03735636
   4  25 0.04957884
   5  25 0.06160565
   6  25 0.07338934
   7  25 0.08488340
   8  25 0.09604245
   9  25 0.10682248
  10  25 0.11718092
  11  25 0.12707690
  12  25 0.13647137
  13  25 0.14532725
  14  25 0.15360959
  15  25 0.16128570
  16  25 0.16832529
  17  25 0.17470058
  18  25 0.18038640
  19  25 0.18536032
  20  25 0.18960271
  21  25 0.19309682
  22  25 0.19582887
  23  25 0.19778807
  24  25 0.19896670
  25  25 0.19936009
  26  25 0.19896670
  27  25 0.19778807
  28  25 0.19582887
  29  25 0.19309682
  30  25 0.18960271
  31  25 0.18536032
  32  25 0.18038640
  33  25 0.17470058
  34  25 0.16832529
  35  25 0.16128570
  36  25 0.15360959
  37  25 0.14532725
  38  25 0.13647137
  39  25 0.12707690
  40  25 0.11718092
  41  25 0.10682248
  42  25 0.09604245
  43  25 0.08488340
  44  25 0.07338934
  45  25 0.06160565
  46  25 0.04957884
  47  25 0.03735636
  48  25 0.02498644
  49  25 0.01251792
   1  26 0.01340057
   2  26 0.02674825
   3  26 0.03999037
   4  26 0.05307466
   5  26 0.06594950
   6  26 0.07856406
   7  26 0.09086856
   8  26 0.10281445
   9  26 0.11435458
  10  26 0.12544340
  11  26 0.13603715
  12  26 0.14609403
  13  26 0.15557434
  14  26 0.16444067
  15  26 0.17265803
  16  26 0.18019398
  17  26 0.18701879
  18  26 0.19310553
  19  26 0.19843016
  20  26 0.20297168
  21  26 0.20671217
  22  26 0.20963686
  23  26 0.21173420
  24  26 0.21299593
  25  26 0.21341706
  26  26 0.21299593
  27  26 0.21173420
  28  26 0.20963686
  29  26 0.20671217
  30  26 0.20297168
  31  26 0.19843016
  32  26 0.19310553
  33  26 0.18701879
  34  26 0.18019398
  35  26 0.17265803
  36  26 0.16444067
  37  26 0.15557434
  38  26 0.14609403
  39  26 0.13603715
  40  26 0.12544340
  41  26 0.11435458
  42  26 0.10281445
  43  26 0.09086856
  44  26 0.07856406
  45  26 0.06594950
  46  26 0.05307466
  47  26 0.03999037
  48  26 0.02674825
  49  26 0.01340057
   1  27 0.01433610
   2  27 0.02861562
   3  27 0.04278221
   4  27 0.05677996
   5  27 0.07055362
   6  27 0.08404884
   7  27 0.09721236
   8  27 0.10999222
   9  27 0.12233800
  10  27 0.13420096
  11  27 0.14553429
  12  27 0.15629327
  13  27 0.16643543
  14  27 0.17592074
  15  27 0.18471177
  16  27 0.19277384
  17  27 0.20007511
  18  27 0.20658677
  19  27 0.21228314
  20  27 0.21714171
  21  27 0.22114333
  22  27 0.22427220
  23  27 0.22651597
  24  27 0.22786578
  25  27 0.22831631
  26  27 0.22786578
  27  27 0.22651597
  28  27 0.22427220
  29  27 0.22114333
  30  27 0.21714171
  31  27 0.21228314
  32  27 0.20658677
  33  27 0.20007511
  34  27 0.19277384
  35  27 0.18471177
  36  27 0.17592074
  37  27 0.16643543
  38  27 0.15629327
  39  27 0.14553429
  40  27 0.13420096
  41  27 0.12233800
  42  27 0.10999222
  43  27 0.09721236
  44  27 0.08404884
  45  27 0.07055362
  46  27 0.05677996
  47  27 0.04278221
  48  27 0.02861562
  49  27 0.01433610
   1  28 0.01532821
   2  28 0.03059593
   3  28 0.04574290
   4  28 0.06070934
   5  28 0.07543619
   6  28 0.08986533
   7  28 0.10393981
   8  28 0.11760409
   9  28 0.13080424
  10  28 0.14348816
  11  28 0.15560580
  12  28 0.16710934
  13  28 0.17795337
  14  28 0.18809511
  15  28 0.19749451
  16  28 0.20611450
  17  28 0.21392105
  18  28 0.22088334
  19  28 0.22697392
  20  28 0.23216872
  21  28 0.23644727
  22  28 0.23979267
  23  28 0.24219171
  24  28 0.24363494
  25  28 0.24411664
  26  28 0.24363494
  27  28 0.24219171
  28  28 0.23979267
  29  28 0.23644727
  30  28 0.23216872
  31  28 0.22697392
  32  28 0.22088334
  33  28 0.21392105
  34  28 0.20611450
  35  28 0.19749451
  36  28 0.18809511
  37  28 0.17795337
  38  28 0.16710934
  39  28 0.15560580
  40  28 0.14348816
  41  28 0.13080424
  42  28 0.11760409
  43  28 0.10393981
  44  28 0.08986533
  45  28 0.07543619
  46  28 0.06070934
  47  28 0.04574290
  48  28 0.03059593
  49  28 0.01532821
   1  29 0.01638082
   2  29 0.03269699
   3  29 0.04888412
   4  29 0.06487832
   5  29 0.08061648
   6  29 0.09603649
   7  29 0.11107748
   8  29 0.12568010
   9  29 0.13978672
  10  29 0.15334166
  11  29 0.16629144
  12  29 0.17858493
  13  29 0.19017364
  14  29 0.20101181
  15  29 0.21105669
  16  29 0.22026862
  17  29 0.22861125
  18  29 0.23605166
  19  29 0.24256048
  20  29 0.24811202
  21  29 0.25268438
  22  29 0.25625951
  23  29 0.25882330
  24  29 0.26036563
  25  29 0.26088042
  26  29 0.26036563
  27  29 0.25882330
  28  29 0.25625951
  29  29 0.25268438
  30  29 0.24811202
  31  29 0.24256048
  32  29 0.23605166
  33  29 0.22861125
  34  29 0.22026862
  35  29 0.21105669
  36  29 0.20101181
  37  29 0.19017364
  38  29 0.17858493
  39  29 0.16629144
  40  29 0.15334166
  41  29 0.13978672
  42  29 0.12568010
  43  29 0.11107748
  44  29 0.09603649
  45  29 0.08061648
  46  29 0.06487832
  47  29 0.04888412
  48  29 0.03269699
  49  29 0.01638082
   1  30 0.01749807
   2  30 0.03492709
   3  30 0.05221826
   4  30 0.06930335
   5  30 0.08611494
   6  30 0.10258666
   7  30 0.11865353
   8  30 0.13425212
   9  30 0.14932088
  10  30 0.16380034
  11  30 0.17763336
  12  30 0.19076533
  13  30 0.20314445
  14  30 0.21472184
  15  30 0.22545183
  16  30 0.23529206
  17  30 0.24420370
  18  30 0.25215158
  19  30 0.25910433
  20  30 0.26503452
  21  30 0.26991873
  22  30 0.27373770
  23  30 0.27647636
  24  30 0.27812388
  25  30 0.27867378
  26  30 0.27812388
  27  30 0.27647636
  28  30 0.27373770
  29  30 0.26991873
  30  30 0.26503452
  31  30 0.25910433
  32  30 0.25215158
  33  30 0.24420370
  34  30 0.23529206
  35  30 0.22545183
  36  30 0.21472184
  37  30 0.20314445
  38  30 0.19076533
  39  30 0.17763336
  40  30 0.16380034
  41  30 0.14932088
  42  30 0.13425212
  43  30 0.11865353
  44  30 0.10258666
  45  30 0.08611494
  46  30 0.06930335
  47  30 0.05221826
  48  30 0.03492709
  49  30 0.01749807
   1  31 0.01868438
   2  31 0.03729503
   3  31 0.05575849
   4  31 0.07400190
   5  31 0.09195325
   6  31 0.10954171
   7  31 0.12669785
   8  31 0.14335398
   9  31 0.15944436
  10  31 0.17490548
  11  31 0.18967633
  12  31 0.20369861
  13  31 0.21691699
  14  31 0.22927929
  15  31 0.24073674
  16  31 0.25124410
  17  31 0.26075992
  18  31 0.26924665
  19  31 0.27667077
  20  31 0.28300301
  21  31 0.28821836
  22  31 0.29229624
  23  31 0.29522057
  24  31 0.29697979
  25  31 0.29756697
  26  31 0.29697979
  27  31 0.29522057
  28  31 0.29229624
  29  31 0.28821836
  30  31 0.28300301
  31  31 0.27667077
  32  31 0.26924665
  33  31 0.26075992
  34  31 0.25124410
  35  31 0.24073674
  36  31 0.22927929
  37  31 0.21691699
  38  31 0.20369861
  39  31 0.18967633
  40  31 0.17490548
  41  31 0.15944436
  42  31 0.14335398
  43  31 0.12669785
  44  31 0.10954171
  45  31 0.09195325
  46  31 0.07400190
  47  31 0.05575849
  48  31 0.03729503
  49  31 0.01868438
   1  32 0.01994444
   2  32 0.03981016
   3  32 0.05951878
   4  32 0.07899250
   5  32 0.09815447
   6  32 0.11692907
   7  32 0.13524221
   8  32 0.15302161
   9  32 0.17019710
  10  32 0.18670090
  11  32 0.20246788
  12  32 0.21743580
  13  32 0.23154561
  14  32 0.24474162
  15  32 0.25697174
  16  32 0.26818771
  17  32 0.27834527
  18  32 0.28740432
  19  32 0.29532913
  20  32 0.30208840
  21  32 0.30765547
  22  32 0.31200836
  23  32 0.31512990
  24  32 0.31700776
  25  32 0.31763454
  26  32 0.31700776
  27  32 0.31512990
  28  32 0.31200836
  29  32 0.30765547
  30  32 0.30208840
  31  32 0.29532913
  32  32 0.28740432
  33  32 0.27834527
  34  32 0.26818771
  35  32 0.25697174
  36  32 0.24474162
  37  32 0.23154561
  38  32 0.21743580
  39  32 0.20246788
  40  32 0.18670090
  41  32 0.17019710
  42  32 0.15302161
  43  32 0.13524221
  44  32 0.11692907
  45  32 0.09815447
  46  32 0.07899250
  47  32 0.05951878
  48  32 0.03981016
  49  32 0.01994444
   1  33 0.02128320
   2  33 0.04248241
   3  33 0.06351396
   4  33 0.08429485
   5  33 0.10474307
   6  33 0.12477791
   7  33 0.14432031
   8  33 0.16329315
   9  33 0.18162154
  10  33 0.19923315
  11  33 0.21605849
  12  33 0.23203113
  13  33 0.24708806
  14  33 0.26116984
  15  33 0.27422091
  16  33 0.28618975
  17  33 0.29702913
  18  33 0.30669627
  19  33 0.31515303
  20  33 0.32236601
  21  33 0.32830677
  22  33 0.33295185
  23  33 0.33628292
  24  33 0.33828683
  25  33 0.33895568
  26  33 0.33828683
  27  33 0.33628292
  28  33 0.33295185
  29  33 0.32830677
  30  33 0.32236601
  31  33 0.31515303
  32  33 0.30669627
  33  33 0.29702913
  34  33 0.28618975
  35  33 0.27422091
  36  33 0.26116984
  37  33 0.24708806
  38  33 0.23203113
  39  33 0.21605849
  40  33 0.19923315
  41  33 0.18162154
  42  33 0.16329315
  43  33 0.14432031
  44  33 0.12477791
  45  33 0.10474307
  46  33 0.08429485
  47  33 0.06351396
  48  33 0.04248241
  49  33 0.02128320
   1  34 0.02270597
   2  34 0.04532232
   3  34 0.06775981
   4  34 0.08992988
   5  34 0.11174504
   6  34 0.13311920
   7  34 0.15396799
   8  34 0.17420914
   9  34 0.19376277
  10  34 0.21255170
  11  34 0.23050179
  12  34 0.24754220
  13  34 0.26360566
  14  34 0.27862880
  15  34 0.29255232
  16  34 0.30532127
  17  34 0.31688525
  18  34 0.32719863
  19  34 0.33622071
  20  34 0.34391588
  21  34 0.35025377
  22  34 0.35520937
  23  34 0.35876311
  24  34 0.36090099
  25  34 0.36161455
  26  34 0.36090099
  27  34 0.35876311
  28  34 0.35520937
  29  34 0.35025377
  30  34 0.34391588
  31  34 0.33622071
  32  34 0.32719863
  33  34 0.31688525
  34  34 0.30532127
  35  34 0.29255232
  36  34 0.27862880
  37  34 0.26360566
  38  34 0.24754220
  39  34 0.23050179
  40  34 0.21255170
  41  34 0.19376277
  42  34 0.17420914
  43  34 0.15396799
  44  34 0.13311920
  45  34 0.11174504
  46  34 0.08992988
  47  34 0.06775981
  48  34 0.04532232
  49  34 0.02270597
   1  35 0.02421834
   2  35 0.04834110
   3  35 0.07227308
   4  35 0.09591983
   5  35 0.11918803
   6  35 0.14198585
   7  35 0.16422331
   8  35 0.18581267
   9  35 0.20666870
  10  35 0.22670911
  11  35 0.24585479
  12  35 0.26403021
  13  35 0.28116361
  14  35 0.29718739
  15  35 0.31203831
  16  35 0.32565776
  17  35 0.33799198
  18  35 0.34899231
  19  35 0.35861532
  20  35 0.36682304
  21  35 0.37358307
  22  35 0.37886875
  23  35 0.38265920
  24  35 0.38493947
  25  35 0.38570057
  26  35 0.38493947
  27  35 0.38265920
  28  35 0.37886875
  29  35 0.37358307
  30  35 0.36682304
  31  35 0.35861532
  32  35 0.34899231
  33  35 0.33799198
  34  35 0.32565776
  35  35 0.31203831
  36  35 0.29718739
  37  35 0.28116361
  38  35 0.26403021
  39  35 0.24585479
  40  35 0.22670911
  41  35 0.20666870
  42  35 0.18581267
  43  35 0.16422331
  44  35 0.14198585
  45  35 0.11918803
  46  35 0.09591983
  47  35 0.07227308
  48  35 0.04834110
  49  35 0.02421834
   1  36 0.02582629
   2  36 0.05155066
   3  36 0.07707158
   4  36 0.10228833
   5  36 0.12710140
   6  36 0.15141286
   7  36 0.17512676
   8  36 0.19814952
   9  36 0.22039027
  10  36 0.24176124
  11  36 0.26217808
  12  36 0.28156024
  13  36 0.29983120
  14  36 0.31691886
  15  36 0.33275579
  16  36 0.34727949
  17  36 0.36043263
  18  36 0.37216331
  19  36 0.38242523
  20  36 0.39117790
  21  36 0.39838676
  22  36 0.40402337
  23  36 0.40806549
  24  36 0.41049716
  25  36 0.41130878
  26  36 0.41049716
  27  36 0.40806549
  28  36 0.40402337
  29  36 0.39838676
  30  36 0.39117790
  31  36 0.38242523
  32  36 0.37216331
  33  36 0.36043263
  34  36 0.34727949
  35  36 0.33275579
  36  36 0.31691886
  37  36 0.29983120
  38  36 0.28156024
  39  36 0.26217808
  40  36 0.24176124
  41  36 0.22039027
  42  36 0.19814952
  43  36 0.17512676
  44  36 0.15141286
  45  36 0.12710140
  46  36 0.10228833
  47  36 0.07707158
  48  36 0.05155066
  49  36 0.02582629
   1  37 0.02753617
   2  37 0.05496367
   3  37 0.08217425
   4  37 0.10906053
   5  37 0.13551639
   6  37 0.16143744
   7  37 0.18672136
   8  37 0.21126838
   9  37 0.23498162
  10  37 0.25776750
  11  37 0.27953608
  12  37 0.30020147
  13  37 0.31968209
  14  37 0.33790108
  15  37 0.35478652
  16  37 0.37027179
  17  37 0.38429576
  18  37 0.39680309
  19  37 0.40774442
  20  37 0.41707657
  21  37 0.42476271
  22  37 0.43077251
  23  37 0.43508224
  24  37 0.43767490
  25  37 0.43854026
  26  37 0.43767490
  27  37 0.43508224
  28  37 0.43077251
  29  37 0.42476271
  30  37 0.41707657
  31  37 0.40774442
  32  37 0.39680309
  33  37 0.38429576
  34  37 0.37027179
  35  37 0.35478652
  36  37 0.33790108
  37  37 0.31968209
  38  37 0.30020147
  39  37 0.27953608
  40  37 0.25776750
  41  37 0.23498162
  42  37 0.21126838
  43  37 0.18672136
  44  37 0.16143744
  45  37 0.13551639
  46  37 0.10906053
  47  37 0.08217425
  48  37 0.05496367
  49  37 0.02753617
   1  38 0.02935472
   2  38 0.05859360
   3  38 0.08760123
   4  38 0.11626314
   5  38 0.14446621
   6  38 0.17209914
   7  38 0.19905287
   8  38 0.22522104
   9  38 0.25050035
  10  38 0.27479106
  11  38 0.29799729
  12  38 0.32002747
  13  38 0.34079464
  14  38 0.36021685
  15  38 0.37821745
  16  38 0.39472540
  17  38 0.40967554
  18  38 0.42300889
  19  38 0.43467281
  20  38 0.44462128
  21  38 0.45281503
  22  38 0.45922172
  23  38 0.46381608
  24  38 0.46657997
  25  38 0.46750248
  26  38 0.46657997
  27  38 0.46381608
  28  38 0.45922172
  29  38 0.45281503
  30  38 0.44462128
  31  38 0.43467281
  32  38 0.42300889
  33  38 0.40967554
  34  38 0.39472540
  35  38 0.37821745
  36  38 0.36021685
  37  38 0.34079464
  38  38 0.32002747
  39  38 0.29799729
  40  38 0.27479106
  41  38 0.25050035
  42  38 0.22522104
  43  38 0.19905287
  44  38 0.17209914
  45  38 0.14446621
  46  38 0.11626314
  47  38 0.08760123
  48  38 0.05859360
  49  38 0.02935472
   1  39 0.03128913
   2  39 0.06245477
   3  39 0.09337393
   4  39 0.12392459
   5  39 0.15398617
   6  39 0.18344004
   7  39 0.21216996
   8  39 0.24006254
   9  39 0.26700770
  10  39 0.29289911
  11  39 0.31763457
  12  39 0.34111648
  13  39 0.36325215
  14  39 0.38395424
  15  39 0.40314103
  16  39 0.42073681
  17  39 0.43667214
  18  39 0.45088412
  19  39 0.46331666
  20  39 0.47392071
  21  39 0.48265441
  22  39 0.48948329
  23  39 0.49438040
  24  39 0.49732642
  25  39 0.49830972
  26  39 0.49732642
  27  39 0.49438040
  28  39 0.48948329
  29  39 0.48265441
  30  39 0.47392071
  31  39 0.46331666
  32  39 0.45088412
  33  39 0.43667214
  34  39 0.42073681
  35  39 0.40314103
  36  39 0.38395424
  37  39 0.36325215
  38  39 0.34111648
  39  39 0.31763457
  40  39 0.29289911
  41  39 0.26700770
  42  39 0.24006254
  43  39 0.21216996
  44  39 0.18344004
  45  39 0.15398617
  46  39 0.12392459
  47  39 0.09337393
  48  39 0.06245477
  49  39 0.03128913
   1  40 0.03334701
   2  40 0.06656242
   3  40 0.09951514
   4  40 0.13207512
   5  40 0.16411385
   6  40 0.19550491
   7  40 0.22612439
   8  40 0.25585147
   9  40 0.28456881
  10  40 0.31216310
  11  40 0.33852542
  12  40 0.36355173
  13  40 0.38714327
  14  40 0.40920693
  15  40 0.42965564
  16  40 0.44840870
  17  40 0.46539209
  18  40 0.48053879
  19  40 0.49378903
  20  40 0.50509050
  21  40 0.51439862
  22  40 0.52167663
  23  40 0.52689583
  24  40 0.53003561
  25  40 0.53108358
  26  40 0.53003561
  27  40 0.52689583
  28  40 0.52167663
  29  40 0.51439862
  30  40 0.50509050
  31  40 0.49378903
  32  40 0.48053879
  33  40 0.46539209
  34  40 0.44840870
  35  40 0.42965564
  36  40 0.40920693
  37  40 0.38714327
  38  40 0.36355173
  39  40 0.33852542
  40  40 0.31216310
  41  40 0.28456881
  42  40 0.25585147
  43  40 0.22612439
  44  40 0.19550491
  45  40 0.16411385
  46  40 0.13207512
  47  40 0.09951514
  48  40 0.06656242
  49  40 0.03334701
   1  41 0.03553651
   2  41 0.07093277
   3  41 0.10604909
   4  41 0.14074689
   5  41 0.17488922
   6  41 0.20834134
   7  41 0.24097124
   8  41 0.27265013
   9  41 0.30325300
  10  41 0.33265906
  11  41 0.36075228
  12  41 0.38742176
  13  41 0.41256228
  14  41 0.43607459
  15  41 0.45786592
  16  41 0.47785026
  17  41 0.49594875
  18  41 0.51208995
  19  41 0.52621017
  20  41 0.53825367
  21  41 0.54817294
  22  41 0.55592881
  23  41 0.56149069
  24  41 0.56483662
  25  41 0.56595340
  26  41 0.56483662
  27  41 0.56149069
  28  41 0.55592881
  29  41 0.54817294
  30  41 0.53825367
  31  41 0.52621017
  32  41 0.51208995
  33  41 0.49594875
  34  41 0.47785026
  35  41 0.45786592
  36  41 0.43607459
  37  41 0.41256228
  38  41 0.38742176
  39  41 0.36075228
  40  41 0.33265906
  41  41 0.30325300
  42  41 0.27265013
  43  41 0.24097124
  44  41 0.20834134
  45  41 0.17488922
  46  41 0.14074689
  47  41 0.10604909
  48  41 0.07093277
  49  41 0.03553651
   1  42 0.03786625
   2  42 0.07558306
   3  42 0.11300157
   4  42 0.14997413
   5  42 0.18635480
   6  42 0.22200001
   7  42 0.25676909
   8  42 0.29052483
   9  42 0.32313399
  10  42 0.35446789
  11  42 0.38440287
  12  42 0.41282078
  13  42 0.43960948
  14  42 0.46466324
  15  42 0.48788319
  16  42 0.50917769
  17  42 0.52846270
  18  42 0.54566210
  19  42 0.56070803
  20  42 0.57354109
  21  42 0.58411065
  22  42 0.59237500
  23  42 0.59830151
  24  42 0.60186680
  25  42 0.60305679
  26  42 0.60186680
  27  42 0.59830151
  28  42 0.59237500
  29  42 0.58411065
  30  42 0.57354109
  31  42 0.56070803
  32  42 0.54566210
  33  42 0.52846270
  34  42 0.50917769
  35  42 0.48788319
  36  42 0.46466324
  37  42 0.43960948
  38  42 0.41282078
  39  42 0.38440287
  40  42 0.35446789
  41  42 0.32313399
  42  42 0.29052483
  43  42 0.25676909
  44  42 0.22200001
  45  42 0.18635480
  46  42 0.14997413
  47  42 0.11300157
  48  42 0.07558306
  49  42 0.03786625
   1  43 0.04034543
   2  43 0.08053164
   3  43 0.12040002
   4  43 0.15979325
   5  43 0.19855584
   6  43 0.23653482
   7  43 0.27358030
   8  43 0.30954609
   9  43 0.34429025
  10  43 0.37767564
  11  43 0.40957053
  12  43 0.43984902
  13  43 0.46839163
  14  43 0.49508572
  15  43 0.51982593
  16  43 0.54251462
  17  43 0.56306225
  18  43 0.58138774
  19  43 0.59741875
  20  43 0.61109203
  21  43 0.62235360
  22  43 0.63115903
  23  43 0.63747356
  24  43 0.64127228
  25  43 0.64254018
  26  43 0.64127228
  27  43 0.63747356
  28  43 0.63115903
  29  43 0.62235360
  30  43 0.61109203
  31  43 0.59741875
  32  43 0.58138774
  33  43 0.56306225
  34  43 0.54251462
  35  43 0.51982593
  36  43 0.49508572
  37  43 0.46839163
  38  43 0.43984902
  39  43 0.40957053
  40  43 0.37767564
  41  43 0.34429025
  42  43 0.30954609
  43  43 0.27358030
  44  43 0.23653482
  45  43 0.19855584
  46  43 0.15979325
  47  43 0.12040002
  48  43 0.08053164
  49  43 0.04034543
   1  44 0.04298384
   2  44 0.08579804
   3  44 0.12827364
   4  44 0.17024300
   5  44 0.21154049
   6  44 0.25200312
   7  44 0.29147121
   8  44 0.32978900
   9  44 0.36680527
  10  44 0.40237392
  11  44 0.43635458
  12  44 0.46861315
  13  44 0.49902232
  14  44 0.52746208
  15  44 0.55382018
  16  44 0.57799261
  17  44 0.59988397
  18  44 0.61940786
  19  44 0.63648723
  20  44 0.65105467
  21  44 0.66305270
  22  44 0.67243396
  23  44 0.67916144
  24  44 0.68320857
  25  44 0.68455939
  26  44 0.68320857
  27  44 0.67916144
  28  44 0.67243396
  29  44 0.66305270
  30  44 0.65105467
  31  44 0.63648723
  32  44 0.61940786
  33  44 0.59988397
  34  44 0.57799261
  35  44 0.55382018
  36  44 0.52746208
  37  44 0.49902232
  38  44 0.46861315
  39  44 0.43635458
  40  44 0.40237392
  41  44 0.36680527
  42  44 0.32978900
  43  44 0.29147121
  44  44 0.25200312
  45  44 0.21154049
  46  44 0.17024300
  47  44 0.12827364
  48  44 0.08579804
  49  44 0.04298384
   1  45 0.04579189
   2  45 0.09140305
   3  45 0.13665349
   4  45 0.18136462
   5  45 0.22535999
   6  45 0.26846597
   7  45 0.31051243
   8  45 0.35133344
   9  45 0.39076790
  10  45 0.42866018
  11  45 0.46486073
  12  45 0.49922669
  13  45 0.53162243
  14  45 0.56192009
  15  45 0.59000012
  16  45 0.61575169
  17  45 0.63907316
  18  45 0.65987250
  19  45 0.67806763
  20  45 0.69358674
  21  45 0.70636858
  22  45 0.71636270
  23  45 0.72352966
  24  45 0.72784119
  25  45 0.72928026
  26  45 0.72784119
  27  45 0.72352966
  28  45 0.71636270
  29  45 0.70636858
  30  45 0.69358674
  31  45 0.67806763
  32  45 0.65987250
  33  45 0.63907316
  34  45 0.61575169
  35  45 0.59000012
  36  45 0.56192009
  37  45 0.53162243
  38  45 0.49922669
  39  45 0.46486073
  40  45 0.42866018
  41  45 0.39076790
  42  45 0.35133344
  43  45 0.31051243
  44  45 0.26846597
  45  45 0.22535999
  46  45 0.18136462
  47  45 0.13665349
  48  45 0.09140305
  49  45 0.04579189
   1  46 0.04878065
   2  46 0.09736879
   3  46 0.14557266
   4  46 0.19320202
   5  46 0.24006889
   6  46 0.28598833
   7  46 0.33077910
   8  46 0.37426444
   9  46 0.41627272
  10  46 0.45663817
  11  46 0.49520148
  12  46 0.53181045
  13  46 0.56632061
  14  46 0.59859576
  15  46 0.62850853
  16  46 0.65594086
  17  46 0.68078449
  18  46 0.70294137
  19  46 0.72232407
  20  46 0.73885608
  21  46 0.75247217
  22  46 0.76311859
  23  46 0.77075334
  24  46 0.77534627
  25  46 0.77687926
  26  46 0.77534627
  27  46 0.77075334
  28  46 0.76311859
  29  46 0.75247217
  30  46 0.73885608
  31  46 0.72232407
  32  46 0.70294137
  33  46 0.68078449
  34  46 0.65594086
  35  46 0.62850853
  36  46 0.59859576
  37  46 0.56632061
  38  46 0.53181045
  39  46 0.49520148
  40  46 0.45663817
  41  46 0.41627272
  42  46 0.37426444
  43  46 0.33077910
  44  46 0.28598833
  45  46 0.24006889
  46  46 0.19320202
  47  46 0.14557266
  48  46 0.09736879
  49  46 0.04878065
   1  47 0.05196193
   2  47 0.10371880
   3  47 0.15506633
   4  47 0.20580189
   5  47 0.25572524
   6  47 0.30463936
   7  47 0.35235121
   8  47 0.39867249
   9  47 0.44342039
  10  47 0.48641831
  11  47 0.52749656
  12  47 0.56649303
  13  47 0.60325380
  14  47 0.63763381
  15  47 0.66949737
  16  47 0.69871873
  17  47 0.72518256
  18  47 0.74878443
  19  47 0.76943119
  20  47 0.78704136
  21  47 0.80154543
  22  47 0.81288618
  23  47 0.82101883
  24  47 0.82591129
  25  47 0.82754426
  26  47 0.82591129
  27  47 0.82101883
  28  47 0.81288618
  29  47 0.80154543
  30  47 0.78704136
  31  47 0.76943119
  32  47 0.74878443
  33  47 0.72518256
  34  47 0.69871873
  35  47 0.66949737
  36  47 0.63763381
  37  47 0.60325380
  38  47 0.56649303
  39  47 0.52749656
  40  47 0.48641831
  41  47 0.44342039
  42  47 0.39867249
  43  47 0.35235121
  44  47 0.30463936
  45  47 0.25572524
  46  47 0.20580189
  47  47 0.15506633
  48  47 0.10371880
  49  47 0.05196193
   1  48 0.05534829
   2  48 0.11047814
   3  48 0.16517198
   4  48 0.21921397
   5  48 0.27239082
   6  48 0.32449266
